mu,seed,ordered,fdom_mean,fdom_std
0.25,44,False,0.9534342447916667,0.001413323777904238
0.25,45,False,0.9528177897135417,0.0016768927080797066
0.25,46,False,0.953643798828125,0.0016110468146860466
0.25,47,False,0.9533772786458333,0.0021521988127783317
0.25,48,False,0.952777099609375,0.0018798530873512314
0.25,49,False,0.953692626953125,0.0018633990886967968
0.25,5,False,0.953558349609375,0.001835751760840486
0.25,50,False,0.9534077962239583,0.0013880172285709485
0.25,51,False,0.9537516276041667,0.0023598295985052947
0.25,52,False,0.95316162109375,0.0019046228895945746
0.25,53,False,0.9535135904947917,0.0016393731907171911
0.25,54,False,0.9529927571614584,0.002080280331935371
0.25,55,False,0.9535664876302083,0.0019346432989547598
0.25,56,False,0.9529622395833334,0.0014341169344465588
0.25,57,False,0.95316162109375,0.0018329932229693203
0.25,58,False,0.953521728515625,0.001980823567826022
0.25,59,False,0.95369873046875,0.0015713915557341192
0.25,6,False,0.9540242513020833,0.002083313465023668
0.25,60,False,0.952984619140625,0.0020068813544685303
0.25,61,False,0.953106689453125,0.001636618763639566
0.25,62,False,0.9529052734375,0.0022983390311580158
0.25,63,False,0.9531229654947917,0.0015058486197032969
0.25,7,False,0.9530192057291667,0.0018656490413125613
0.25,8,False,0.9534423828125,0.0019166334881882444
0.25,9,False,0.9534810384114584,0.0020938459045435408
0.2,0,False,0.9642476399739583,0.0017356380506907125
0.2,1,False,0.96397705078125,0.0010582634855234672
0.2,10,False,0.96419677734375,0.001356720594573064
0.2,11,False,0.9635579427083333,0.0013949289381126801
0.2,12,False,0.9638509114583333,0.001422082757734556
0.2,13,False,0.964495849609375,0.001509362927448441
0.2,14,False,0.9637898763020833,0.0011546171073695667
0.2,15,False,0.9639485677083334,0.001655567284392443
0.2,16,False,0.9644368489583334,0.0012598828533082725
0.2,17,False,0.96402587890625,0.0015866479895130917
0.2,18,False,0.9642069498697917,0.0017825110453750454
0.2,19,False,0.963592529296875,0.0016237148864234564
0.2,2,False,0.96409912109375,0.0014936704872495086
0.2,20,False,0.9639912923177083,0.0015550182614748249
0.2,21,False,0.9640523274739583,0.0015621092095703148
0.2,22,False,0.9638102213541667,0.0014973681903443694
0.2,23,False,0.9637919108072917,0.0014966838636769689
0.2,24,False,0.9640034993489583,0.0011204214321246504
0.2,25,False,0.9643452962239584,0.0015054032552624824
0.2,26,False,0.9640665690104167,0.001399284111260401
0.2,27,False,0.9633341471354167,0.001487717239872461
0.2,28,False,0.9635762532552083,0.001583285625893475
0.2,29,False,0.963916015625,0.0018733186600858244
0.2,3,False,0.9638875325520834,0.0016966846419395852
0.2,30,False,0.9633158365885417,0.0016458744756167707
0.2,31,False,0.963446044921875,0.0011534783332877688
0.2,32,False,0.9639200846354167,0.0015237398200824662
0.2,33,False,0.964141845703125,0.00138830944398306
0.2,34,False,0.9639261881510417,0.001310147111578133
0.2,35,False,0.9643351236979166,0.0014996387435202623
0.2,36,False,0.9639485677083334,0.001648125030809471
0.2,37,False,0.9639017740885417,0.0014926961039796215
0.2,38,False,0.9638956705729167,0.001547995105054982
0.2,39,False,0.9637308756510417,0.001623633309236049
0.2,4,False,0.9642781575520833,0.0014816953777282015
0.2,40,False,0.9634521484375,0.0016485067295765917
0.2,41,False,0.9635986328125,0.0017123670252571525
0.2,42,False,0.9638590494791667,0.0015918153893057798
0.2,43,False,0.9637369791666667,0.001527077437281448
0.2,44,False,0.9644551595052083,0.001360274807542428
0.2,45,False,0.9639668782552083,0.0017534189300076506
0.2,46,False,0.9641621907552084,0.001604352810203489
0.2,47,False,0.9635721842447916,0.0013798160715319328
0.2,48,False,0.9637552897135416,0.001334897457543024
0.2,49,False,0.964093017578125,0.0014245445078404787
0.2,5,False,0.964019775390625,0.0019315642164011136
0.2,50,False,0.9642354329427083,0.0016405846827967435
0.2,51,False,0.9632609049479167,0.001565955896661341
0.2,52,False,0.9640828450520833,0.0017330640968883629
0.2,53,False,0.96392822265625,0.0013976029049150062
0.2,54,False,0.9636128743489584,0.0013589596290354126
0.2,55,False,0.9638895670572917,0.001546851582890435
0.2,56,False,0.963897705078125,0.0017317033816708334
0.2,57,False,0.9634501139322916,0.0014147420249209812
0.2,58,False,0.9641398111979167,0.0013814934559606992
0.2,59,False,0.9640625,0.0013780435343427818
0.2,6,False,0.9637593587239583,0.001518347570340001
0.2,60,False,0.9640889485677083,0.0017511512379400937
0.2,61,False,0.963995361328125,0.0015739774369149862
0.2,62,False,0.9637939453125,0.0017339714428501857
0.2,63,False,0.9636311848958333,0.0015729028056967653
0.2,7,False,0.964300537109375,0.0013130694092729719
0.2,8,False,0.9638997395833333,0.00157076978377849
0.2,9,False,0.96444091796875,0.0016099557908822136
0.16666666666666666,0,False,0.970263671875,0.0011639859304484492
0.16666666666666666,1,False,0.9707682291666667,0.0013397120246355855
0.16666666666666666,10,False,0.9703755696614583,0.0017362675331432135
0.16666666666666666,11,False,0.970556640625,0.0013000727070748108
0.16666666666666666,12,False,0.9705546061197917,0.0014133896722788202
0.16666666666666666,13,False,0.9702168782552083,0.0013757964462219894
0.16666666666666666,14,False,0.970281982421875,0.0016606610596531638
0.16666666666666666,15,False,0.9701883951822917,0.0013826569842709518
0.16666666666666666,16,False,0.9701904296875,0.0012053065482795324
0.16666666666666666,17,False,0.9706807454427083,0.00138326755706258
0.16666666666666666,18,False,0.97008056640625,0.0015399255801462992
0.16666666666666666,19,False,0.970501708984375,0.0013686172638724223
0.16666666666666666,2,False,0.970501708984375,0.0017391021447519784
0.16666666666666666,20,False,0.9704386393229166,0.0014907523683042293
0.16666666666666666,21,False,0.9705037434895833,0.0012228307196651715
0.16666666666666666,22,False,0.9705668131510417,0.0012907825258893612
0.16666666666666666,23,False,0.970794677734375,0.0013996227718375397
0.16666666666666666,24,False,0.9704305013020833,0.001184955637334366
0.16666666666666666,25,False,0.9705423990885417,0.0013730860427664873
0.16666666666666666,26,False,0.9700581868489583,0.001640524129440966
0.16666666666666666,27,False,0.9704447428385417,0.0013989956675395665
0.16666666666666666,28,False,0.9706685384114583,0.0012380444808068828
0.16666666666666666,29,False,0.97044677734375,0.001017952233368622
0.16666666666666666,3,False,0.9702392578125,0.0011556562669181752
0.16666666666666666,30,False,0.970751953125,0.001274100663392718
0.16666666666666666,31,False,0.9702311197916667,0.0014228684211918532
0.16666666666666666,32,False,0.97034912109375,0.0015445954966299869
0.16666666666666666,33,False,0.9702046712239584,0.0014177231705875088
0.16666666666666666,34,False,0.9704691569010416,0.0016290848672434108
0.16666666666666666,35,False,0.9707295735677083,0.0012436486187440466
0.16666666666666666,36,False,0.9703043619791667,0.0014792461911167611
0.16666666666666666,37,False,0.970538330078125,0.001716028862663401
0.16666666666666666,38,False,0.9704793294270834,0.0014263898459264872
0.16666666666666666,39,False,0.9707438151041666,0.0015395976178199577
0.16666666666666666,4,False,0.97080078125,0.0014015599914551013
0.16666666666666666,40,False,0.97086181640625,0.001617957455558657
0.16666666666666666,41,False,0.970465087890625,0.0015027007518735543
0.16666666666666666,42,False,0.9703837076822917,0.0013052282500821467
0.16666666666666666,43,False,0.970660400390625,0.001227009062254524
0.16666666666666666,44,False,0.970281982421875,0.0014718080906329528
0.16666666666666666,45,False,0.9702860514322916,0.0016301516623594809
0.16666666666666666,46,False,0.970562744140625,0.001343711756376416
0.16666666666666666,47,False,0.9709676106770834,0.0013598045946748322
0.16666666666666666,48,False,0.97049560546875,0.0011786371738432078
0.16666666666666666,49,False,0.9702718098958333,0.0016983378771345842
0.16666666666666666,5,False,0.970458984375,0.0014697522470589327
0.16666666666666666,50,False,0.970574951171875,0.0013899721120305421
0.16666666666666666,51,False,0.970428466796875,0.001535997537168459
0.16666666666666666,52,False,0.970343017578125,0.0014969880474834862
0.16666666666666666,53,False,0.9705708821614584,0.0016145372384167224
0.16666666666666666,54,False,0.9703572591145834,0.0015663840444781964
