mu,seed,ordered,fdom_mean,fdom_std
0.36,28,False,0.35299886067708336,0.008404014766078757
0.36,29,False,0.35107625325520836,0.009739860668415696
0.36,3,False,0.35375569661458334,0.01039136675208375
0.36,30,False,0.3566385904947917,0.012290972007098737
0.36,31,False,0.35026652018229165,0.010461096781311838
0.36,32,False,0.35653483072916664,0.012747240075318043
0.36,33,False,0.35084228515625,0.009630171748755975
0.36,34,False,0.35156453450520836,0.010615316112070658
0.36,35,False,0.355615234375,0.013269175856649237
0.36,36,False,0.35423177083333335,0.013683849116836873
0.36,37,False,0.3566080729166667,0.01343385807235922
0.36,38,False,0.3531575520833333,0.014566793599219469
0.36,39,False,0.3566365559895833,0.01355802941265981
0.36,4,False,0.3537068684895833,0.012207323537082313
0.36,40,False,0.35172119140625,0.01017389232361125
0.36,41,False,0.35123291015625,0.010921741668513112
0.36,42,False,0.351910400390625,0.01436535717436037
0.36,43,False,0.3544718424479167,0.016924263645953452
0.36,44,False,0.353564453125,0.01586478462099892
0.36,45,False,0.353167724609375,0.012037995396148743
0.36,46,False,0.35164998372395834,0.015095823137473091
0.36,47,False,0.3528645833333333,0.012558541041544245
0.36,48,False,0.35672403971354166,0.015318832736883734
0.36,49,False,0.35302937825520836,0.014058235045639503
0.36,5,False,0.3571980794270833,0.014787735013544464
0.36,50,False,0.35121053059895835,0.011459672914575204
0.36,51,False,0.35345052083333334,0.011904118597155898
0.36,52,False,0.3525594075520833,0.01023404251089174
0.36,53,False,0.353948974609375,0.01283232626147649
0.36,54,False,0.3528971354166667,0.011209891813618042
0.36,55,False,0.35336507161458336,0.010741675778925947
0.36,56,False,0.34915364583333336,0.01124718274645322
0.36,57,False,0.34961140950520836,0.011178073934260017
0.36,58,False,0.352960205078125,0.010470027347467954
0.36,59,False,0.354852294921875,0.011511855582088611
0.36,6,False,0.35772908528645836,0.016740638891314063
0.36,60,False,0.35290934244791666,0.012596005406341626
0.36,61,False,0.35233968098958335,0.010186118848148299
0.36,62,False,0.3570658365885417,0.011640436261984594
0.36,63,False,0.35378621419270834,0.011265417626762498
0.36,7,False,0.35357259114583334,0.011714531174417595
0.36,8,False,0.354864501953125,0.014298235840643839
0.36,9,False,0.3553548177083333,0.012216048237628889
0.37,0,False,0.3504231770833333,0.009320681000216319
0.37,1,False,0.3483968098958333,0.007700849199050628
0.37,10,False,0.34805704752604166,0.009263650034677376
0.37,11,False,0.34620768229166665,0.008161717817883541
0.37,12,False,0.351361083984375,0.009484833824082516
0.37,13,False,0.35079345703125,0.00892676249980647
0.37,14,False,0.3503336588541667,0.009782328413832453
0.37,15,False,0.3481974283854167,0.00670647848442586
0.37,16,False,0.3492024739583333,0.010338730125727405
0.37,17,False,0.35272420247395836,0.010180711428468306
